week,stock,factor,beta
2017-09-25,META,d_rate,-0.06382128765770141
2017-09-25,META,d_credit,-0.03688648809243387
2017-09-25,META,r_vix,-0.03625205777054458
2017-09-25,META,GSPC,0.9296467193859179
2017-10-02,META,d_rate,-0.06882152179759878
2017-10-02,META,d_credit,-0.03494628099806545
2017-10-02,META,r_vix,-0.03456727458878036
2017-10-02,META,GSPC,0.9763689172841494
2017-10-09,META,d_rate,-0.07194695560157606
2017-10-09,META,d_credit,-0.039107130531601635
2017-10-09,META,r_vix,-0.03534145682614053
2017-10-09,META,GSPC,0.9910132452121032
2017-10-16,META,d_rate,-0.06440654870777299
2017-10-16,META,d_credit,-0.03063443738605525
2017-10-16,META,r_vix,-0.027627963507799735
2017-10-16,META,GSPC,1.0749674793071502
2017-10-23,META,d_rate,-0.07175437224934793
2017-10-23,META,d_credit,-0.03931477810623099
2017-10-23,META,r_vix,-0.031580870829043546
2017-10-23,META,GSPC,1.05841816810164
2017-10-30,META,d_rate,-0.05005955871639913
2017-10-30,META,d_credit,0.03673538828840257
2017-10-30,META,r_vix,-0.0204156164603285
2017-10-30,META,GSPC,0.916796002938845
2017-11-06,META,d_rate,-0.05122889010514347
2017-11-06,META,d_credit,0.070359014055281
2017-11-06,META,r_vix,-0.033374489328126304
2017-11-06,META,GSPC,1.3258520660912447
2017-11-13,META,d_rate,-0.045315823912843264
2017-11-13,META,d_credit,0.05523998512678527
2017-11-13,META,r_vix,-0.03246545344636956
2017-11-13,META,GSPC,1.3334506551792853
2017-11-20,META,d_rate,-0.04432018391413939
2017-11-20,META,d_credit,0.0597772488891908
2017-11-20,META,r_vix,-0.034154256040998275
2017-11-20,META,GSPC,1.2983838663577225
2017-11-27,META,d_rate,-0.04161919558110011
2017-11-27,META,d_credit,0.07010074054930342
2017-11-27,META,r_vix,-0.06743351785641728
2017-11-27,META,GSPC,0.7319909548350402
2017-12-04,META,d_rate,-0.040292006490807726
2017-12-04,META,d_credit,0.0740553497175589
2017-12-04,META,r_vix,-0.06796377246549208
2017-12-04,META,GSPC,0.7451164196682769
2017-12-11,META,d_rate,-0.03362971513168259
2017-12-11,META,d_credit,0.14159218788387462
2017-12-11,META,r_vix,-0.07187134144669258
2017-12-11,META,GSPC,0.8016613437007439
2017-12-18,META,d_rate,-0.05568789449573401
2017-12-18,META,d_credit,0.09728155375551162
2017-12-18,META,r_vix,-0.07642942126819666
2017-12-18,META,GSPC,0.7223160816977895
2017-12-25,META,d_rate,-0.05731951946977849
2017-12-25,META,d_credit,0.10056573092341523
2017-12-25,META,r_vix,-0.07552385936493644
2017-12-25,META,GSPC,0.693465353346163
2018-01-01,META,d_rate,-0.036623615947102985
2018-01-01,META,d_credit,0.15192961848694303
2018-01-01,META,r_vix,-0.06891716351113927
2018-01-01,META,GSPC,0.7798167998329256
2018-01-08,META,d_rate,-0.030226001004015717
2018-01-08,META,d_credit,0.21331969484138513
2018-01-08,META,r_vix,-0.08098048984296151
2018-01-08,META,GSPC,0.6601976141746448
2018-01-15,META,d_rate,-0.02413197433290412
2018-01-15,META,d_credit,0.20865198712512667
2018-01-15,META,r_vix,-0.07637957245105424
2018-01-15,META,GSPC,0.6936545598738691
2018-01-22,META,d_rate,-0.02777611965930473
2018-01-22,META,d_credit,0.19863687878513311
2018-01-22,META,r_vix,-0.06781592799194339
2018-01-22,META,GSPC,0.8720349158414503
2018-01-29,META,d_rate,0.01558282934191765
2018-01-29,META,d_credit,0.23521027919055862
2018-01-29,META,r_vix,-0.06008487731801812
2018-01-29,META,GSPC,0.4237958483773487
2018-02-05,META,d_rate,0.008149833634466211
2018-02-05,META,d_credit,0.17668905476144353
2018-02-05,META,r_vix,-0.05771661840327438
2018-02-05,META,GSPC,0.7356591759356853
2018-02-12,META,d_rate,-0.009589194577290176
2018-02-12,META,d_credit,0.11114598713619704
2018-02-12,META,r_vix,-0.04748580867692961
2018-02-12,META,GSPC,0.583592185038639
2018-02-19,META,d_rate,-0.006324492452071435
2018-02-19,META,d_credit,0.12368385359115032
2018-02-19,META,r_vix,-0.05102772704648448
2018-02-19,META,GSPC,0.5666251934049847
2018-02-26,META,d_rate,-0.01275121295264808
2018-02-26,META,d_credit,0.11437672831897329
2018-02-26,META,r_vix,-0.04885782402654755
2018-02-26,META,GSPC,0.6334115107671039
2018-03-05,META,d_rate,-0.018051539904336417
2018-03-05,META,d_credit,0.10581714420258637
2018-03-05,META,r_vix,-0.04872895529088328
2018-03-05,META,GSPC,0.6410370246354888
2018-03-12,META,d_rate,-0.019524918502680268
2018-03-12,META,d_credit,0.11073096016247118
2018-03-12,META,r_vix,-0.04937447977528548
2018-03-12,META,GSPC,0.6354776849442926
2018-03-19,META,d_rate,-0.020940829101966835
2018-03-19,META,d_credit,0.061098899462948844
2018-03-19,META,r_vix,-0.03605066445566325
2018-03-19,META,GSPC,1.129056248294877
2018-03-26,META,d_rate,-0.021720960704315347
2018-03-26,META,d_credit,0.05035992812359086
2018-03-26,META,r_vix,-0.04082175455476901
2018-03-26,META,GSPC,1.0566769158398936
2018-04-02,META,d_rate,-0.01938643143757448
2018-04-02,META,d_credit,0.05850697456470867
2018-04-02,META,r_vix,-0.03773914418606038
2018-04-02,META,GSPC,1.0934689739218986
2018-04-09,META,d_rate,-0.01836697143542583
2018-04-09,META,d_credit,0.05076963725099033
2018-04-09,META,r_vix,-0.039571915605381466
2018-04-09,META,GSPC,1.0925625737990077
2018-04-16,META,d_rate,-0.004778854331069879
2018-04-16,META,d_credit,0.03583117127606034
2018-04-16,META,r_vix,-0.046075795336173446
2018-04-16,META,GSPC,1.0119608765648793
2018-04-23,META,d_rate,-0.0052380993999921275
2018-04-23,META,d_credit,0.051697199650805735
2018-04-23,META,r_vix,-0.04756269434261054
2018-04-23,META,GSPC,0.997939527784624
2018-04-30,META,d_rate,-0.001966608319924257
2018-04-30,META,d_credit,0.06583338523173003
2018-04-30,META,r_vix,-0.04918035122663244
2018-04-30,META,GSPC,0.9951826450227275
2018-05-07,META,d_rate,-0.0034224150516375357
2018-05-07,META,d_credit,0.05923325017168156
2018-05-07,META,r_vix,-0.048644042309915675
2018-05-07,META,GSPC,1.028300481407795
2018-05-14,META,d_rate,-0.014433599898278112
2018-05-14,META,d_credit,0.049627565008479424
2018-05-14,META,r_vix,-0.04647402450152605
2018-05-14,META,GSPC,1.0461780054477248
2018-05-21,META,d_rate,-0.016289379424166733
2018-05-21,META,d_credit,0.04996415680890583
2018-05-21,META,r_vix,-0.045971830818920416
2018-05-21,META,GSPC,1.0499536327757835
2018-05-28,META,d_rate,-0.020837122034286355
2018-05-28,META,d_credit,0.08725607168845778
2018-05-28,META,r_vix,-0.04219413729488218
2018-05-28,META,GSPC,1.1259832269128653
2018-06-04,META,d_rate,-0.026872389196355623
2018-06-04,META,d_credit,0.05682311142889438
2018-06-04,META,r_vix,-0.04101664034840033
2018-06-04,META,GSPC,1.0614234203730133
2018-06-11,META,d_rate,-0.030900925707574693
2018-06-11,META,d_credit,0.03893915978609285
2018-06-11,META,r_vix,-0.042695187284474766
2018-06-11,META,GSPC,1.0286554996932376
2018-06-18,META,d_rate,-0.02081851598360605
2018-06-18,META,d_credit,0.11204745216212356
2018-06-18,META,r_vix,-0.03837351165175903
2018-06-18,META,GSPC,1.1077232300708888
2018-06-25,META,d_rate,-0.010200752204682771
2018-06-25,META,d_credit,0.10701752100357018
2018-06-25,META,r_vix,-0.039922314554661484
2018-06-25,META,GSPC,1.100612504345701
2018-07-02,META,d_rate,-0.015473596293873331
2018-07-02,META,d_credit,0.09886497615728927
2018-07-02,META,r_vix,-0.04232843650077276
2018-07-02,META,GSPC,1.0915884185719733
2018-07-09,META,d_rate,-0.008252130976521173
2018-07-09,META,d_credit,0.09002685719716243
2018-07-09,META,r_vix,-0.0396693110423386
2018-07-09,META,GSPC,1.081084287357503
2018-07-16,META,d_rate,0.009497341252986733
2018-07-16,META,d_credit,0.11503193460262268
2018-07-16,META,r_vix,-0.040762103796431484
2018-07-16,META,GSPC,1.083607736190013
2018-07-23,META,d_rate,-0.013144049329536629
2018-07-23,META,d_credit,0.27244896332096485
2018-07-23,META,r_vix,-0.05402678349861231
2018-07-23,META,GSPC,1.1434432470600586
2018-07-30,META,d_rate,-0.01735718399968338
2018-07-30,META,d_credit,0.2709052979603642
2018-07-30,META,r_vix,-0.054987615610717085
2018-07-30,META,GSPC,1.136929395852391
2018-08-06,META,d_rate,-0.01857094947808112
2018-08-06,META,d_credit,0.2651168037724696
2018-08-06,META,r_vix,-0.059375673211864766
2018-08-06,META,GSPC,1.105469385950398
2018-08-13,META,d_rate,-0.01960800884825849
2018-08-13,META,d_credit,0.2428558388702623
2018-08-13,META,r_vix,-0.05906044751966392
2018-08-13,META,GSPC,1.0751736579730489
2018-08-20,META,d_rate,-0.0177511081526598
2018-08-20,META,d_credit,0.24112510712914395
2018-08-20,META,r_vix,-0.07083404332620086
2018-08-20,META,GSPC,0.9860033554660389
2018-08-27,META,d_rate,-0.018011462692807356
2018-08-27,META,d_credit,0.23585755890953874
2018-08-27,META,r_vix,-0.07085753593483891
2018-08-27,META,GSPC,0.9758340338645021
2018-09-03,META,d_rate,-0.03275243253944255
2018-09-03,META,d_credit,0.22375588343121808
2018-09-03,META,r_vix,-0.07515486043682912
2018-09-03,META,GSPC,0.9849109089998265
2018-09-10,META,d_rate,-0.03500572517130999
2018-09-10,META,d_credit,0.23178652623911772
2018-09-10,META,r_vix,-0.06988596797087612
2018-09-10,META,GSPC,1.0272912646328578
2018-09-17,META,d_rate,-0.033662421444851084
2018-09-17,META,d_credit,0.23021939406626835
2018-09-17,META,r_vix,-0.06933658408625643
2018-09-17,META,GSPC,1.0328699508272194
2018-09-24,META,d_rate,-0.037889637546775934
2018-09-24,META,d_credit,0.23658261716478166
2018-09-24,META,r_vix,-0.06964246275066249
2018-09-24,META,GSPC,1.0286104460122443
2018-10-01,META,d_rate,-0.04848089335306495
2018-10-01,META,d_credit,0.23108292615967754
2018-10-01,META,r_vix,-0.07112904576244539
2018-10-01,META,GSPC,1.021767966439219
2018-10-08,META,d_rate,-0.061114842373411714
2018-10-08,META,d_credit,0.2179418556411233
2018-10-08,META,r_vix,-0.06749580885586724
2018-10-08,META,GSPC,0.9563924132830043
2018-10-15,META,d_rate,-0.0695169235142544
2018-10-15,META,d_credit,0.21532995344175723
2018-10-15,META,r_vix,-0.06730399031448346
2018-10-15,META,GSPC,0.9533926376032135
2018-10-22,META,d_rate,-0.06090551800315993
2018-10-22,META,d_credit,0.19767408112102935
2018-10-22,META,r_vix,-0.06082805189889881
2018-10-22,META,GSPC,1.0431369793707137
2018-10-29,META,d_rate,-0.055821024917436034
2018-10-29,META,d_credit,0.20279501906574246
2018-10-29,META,r_vix,-0.06216635029695559
2018-10-29,META,GSPC,1.0425360998030868
2018-11-05,META,d_rate,-0.037247796394565325
2018-11-05,META,d_credit,0.22503331983919847
2018-11-05,META,r_vix,-0.07409687550158271
2018-11-05,META,GSPC,0.9155266785914911
2018-11-12,META,d_rate,-0.02752115891194205
2018-11-12,META,d_credit,0.14715021425565097
2018-11-12,META,r_vix,-0.07258064765878171
2018-11-12,META,GSPC,0.8650975782609596
2018-11-19,META,d_rate,-0.02674427722096797
2018-11-19,META,d_credit,0.1551531956221795
2018-11-19,META,r_vix,-0.065879914058966
2018-11-19,META,GSPC,0.9422971739123401
2018-11-26,META,d_rate,-0.03512131942303608
2018-11-26,META,d_credit,0.14601655316303147
2018-11-26,META,r_vix,-0.04408313369086028
2018-11-26,META,GSPC,1.1121562096678008
2018-12-03,META,d_rate,-0.055639587699487354
2018-12-03,META,d_credit,0.13118168286793527
2018-12-03,META,r_vix,-0.040742799266451676
2018-12-03,META,GSPC,1.078888573754386
2018-12-10,META,d_rate,-0.04357469571383446
2018-12-10,META,d_credit,0.08510881325060259
2018-12-10,META,r_vix,-0.07153703807056912
2018-12-10,META,GSPC,0.7843988385375721
2018-12-17,META,d_rate,-0.03624444703477106
2018-12-17,META,d_credit,0.09561721585978211
2018-12-17,META,r_vix,-0.05147513326718871
2018-12-17,META,GSPC,1.062692389188801
2018-12-24,META,d_rate,-0.03347287122715767
2018-12-24,META,d_credit,0.12359469577546876
2018-12-24,META,r_vix,-0.04978003374794064
2018-12-24,META,GSPC,1.1091588492192614
2018-12-31,META,d_rate,-0.04061543198777645
2018-12-31,META,d_credit,0.11965434468159335
2018-12-31,META,r_vix,-0.04779640779830318
2018-12-31,META,GSPC,1.1034228293675752
2019-01-07,META,d_rate,-0.04944314701872392
2019-01-07,META,d_credit,0.07775439726774155
2019-01-07,META,r_vix,-0.028323573397094834
2019-01-07,META,GSPC,1.2388473168911796
2019-01-14,META,d_rate,-0.05084867690083149
2019-01-14,META,d_credit,0.07704766087748484
2019-01-14,META,r_vix,-0.026890597670748962
2019-01-14,META,GSPC,1.2594941826098012
2019-01-21,META,d_rate,-0.04217848845890431
2019-01-21,META,d_credit,0.09532530069931701
2019-01-21,META,r_vix,-0.03736362165698796
2019-01-21,META,GSPC,1.1786746961988808
2019-01-28,META,d_rate,-0.16234014710181358
2019-01-28,META,d_credit,0.06274844758079093
2019-01-28,META,r_vix,-0.05727944459498728
2019-01-28,META,GSPC,1.2964073881644083
2019-02-04,META,d_rate,-0.16713997091269017
2019-02-04,META,d_credit,0.05673436968739382
2019-02-04,META,r_vix,-0.06127181950316435
2019-02-04,META,GSPC,1.2986611549436322
2019-02-11,META,d_rate,-0.15431260420176052
2019-02-11,META,d_credit,0.09418891663743045
2019-02-11,META,r_vix,-0.105419383093077
2019-02-11,META,GSPC,1.1030060118817921
2019-02-18,META,d_rate,-0.15505239114106853
2019-02-18,META,d_credit,0.093950485568967
2019-02-18,META,r_vix,-0.09790634604428203
2019-02-18,META,GSPC,1.1406415917063186
2019-02-25,META,d_rate,-0.14491297586722865
2019-02-25,META,d_credit,0.09096627214053966
2019-02-25,META,r_vix,-0.09676315827533544
2019-02-25,META,GSPC,1.1364872682875717
2019-03-04,META,d_rate,-0.17431013517071564
2019-03-04,META,d_credit,0.09365582280153577
2019-03-04,META,r_vix,-0.09045350397575888
2019-03-04,META,GSPC,1.1785106365840674
2019-03-11,META,d_rate,-0.15914067938224546
2019-03-11,META,d_credit,0.07905317332515222
2019-03-11,META,r_vix,-0.07691481498100652
2019-03-11,META,GSPC,1.1521310064867762
2019-03-18,META,d_rate,-0.1402103029694057
2019-03-18,META,d_credit,0.09651130565087422
2019-03-18,META,r_vix,-0.06469306899749723
2019-03-18,META,GSPC,1.074424702588702
2019-03-25,META,d_rate,-0.14030460147399554
2019-03-25,META,d_credit,0.09660335718100467
2019-03-25,META,r_vix,-0.05784935651177978
2019-03-25,META,GSPC,1.1213620239874569
2019-04-01,META,d_rate,-0.13267894037961245
2019-04-01,META,d_credit,0.08230068689987145
2019-04-01,META,r_vix,-0.05659222103929327
2019-04-01,META,GSPC,1.13412467834948
2019-04-08,META,d_rate,-0.13226889466539876
2019-04-08,META,d_credit,0.07256767657651204
2019-04-08,META,r_vix,-0.050897451907398056
2019-04-08,META,GSPC,1.142755471557708
2019-04-15,META,d_rate,-0.1489118219719233
2019-04-15,META,d_credit,0.06486561445683395
2019-04-15,META,r_vix,-0.04937351905427182
2019-04-15,META,GSPC,1.1645067969091172
2019-04-22,META,d_rate,-0.17535210368423793
2019-04-22,META,d_credit,0.021141524294361873
2019-04-22,META,r_vix,-0.01291312560136677
2019-04-22,META,GSPC,1.393094055952387
2019-04-29,META,d_rate,-0.17702661279591284
2019-04-29,META,d_credit,0.001841641164428425
2019-04-29,META,r_vix,-0.005572690251024268
2019-04-29,META,GSPC,1.424123934722137
2019-05-06,META,d_rate,-0.1749654300637374
2019-05-06,META,d_credit,0.002353530061018632
2019-05-06,META,r_vix,-0.006732652857730072
2019-05-06,META,GSPC,1.4027560555041707
2019-05-13,META,d_rate,-0.17399835068368177
2019-05-13,META,d_credit,-0.0019468924283148011
2019-05-13,META,r_vix,-0.0035969743279182865
2019-05-13,META,GSPC,1.4220963211631885
2019-05-20,META,d_rate,-0.1812701449747616
2019-05-20,META,d_credit,-0.013609377293899973
2019-05-20,META,r_vix,0.0010811611435699521
2019-05-20,META,GSPC,1.4573306131821262
2019-05-27,META,d_rate,-0.174691046944102
2019-05-27,META,d_credit,-0.02552019964803105
2019-05-27,META,r_vix,-0.0018902620348957527
2019-05-27,META,GSPC,1.4229132242531384
2019-06-03,META,d_rate,-0.1449401142194923
2019-06-03,META,d_credit,-0.05070340127559738
2019-06-03,META,r_vix,-0.020940892822592417
2019-06-03,META,GSPC,1.1380671361666015
2019-06-10,META,d_rate,-0.1408917410717688
2019-06-10,META,d_credit,-0.035576672139841684
2019-06-10,META,r_vix,-0.026069694917721497
2019-06-10,META,GSPC,1.123744986803401
2019-06-17,META,d_rate,-0.16572424051528317
2019-06-17,META,d_credit,-0.10253023111400071
2019-06-17,META,r_vix,-0.02280861111096141
2019-06-17,META,GSPC,1.1608509699287841
2019-06-24,META,d_rate,-0.1677459825236612
2019-06-24,META,d_credit,-0.10549915284245986
2019-06-24,META,r_vix,-0.01824389339780196
2019-06-24,META,GSPC,1.1734783768013584
2019-07-01,META,d_rate,-0.1629361535998019
2019-07-01,META,d_credit,-0.10049249764757344
2019-07-01,META,r_vix,-0.01233767465187626
2019-07-01,META,GSPC,1.1918731373089224
2019-07-08,META,d_rate,-0.1444192469111293
2019-07-08,META,d_credit,-0.09061009348819184
2019-07-08,META,r_vix,-0.017378940465773166
2019-07-08,META,GSPC,1.1577909353336513
2019-07-15,META,d_rate,-0.1507287572369341
2019-07-15,META,d_credit,-0.09163948713716268
2019-07-15,META,r_vix,-0.026011586783469966
2019-07-15,META,GSPC,1.1331838219304549
2019-07-22,META,d_rate,-0.11335217306205188
2019-07-22,META,d_credit,-0.1673751245715408
2019-07-22,META,r_vix,0.011716226554502412
2019-07-22,META,GSPC,1.2344388015208567
2019-07-29,META,d_rate,-0.09220535708676637
2019-07-29,META,d_credit,-0.1525926481168827
2019-07-29,META,r_vix,-0.0031644542995115555
2019-07-29,META,GSPC,1.1716159366299819
2019-08-05,META,d_rate,-0.08875634414929957
2019-08-05,META,d_credit,-0.15262963810257396
2019-08-05,META,r_vix,-0.006414076667167106
2019-08-05,META,GSPC,1.1504158393483324
2019-08-12,META,d_rate,-0.07176299343704011
2019-08-12,META,d_credit,-0.13837947108590698
2019-08-12,META,r_vix,-0.0057770862170054135
2019-08-12,META,GSPC,1.1533657495581373
2019-08-19,META,d_rate,-0.07371397967356152
2019-08-19,META,d_credit,-0.13783157565683193
2019-08-19,META,r_vix,-0.005760771258917536
2019-08-19,META,GSPC,1.1680726706994158
2019-08-26,META,d_rate,-0.0752637593207803
2019-08-26,META,d_credit,-0.13927310984349525
2019-08-26,META,r_vix,-0.004184327383081586
2019-08-26,META,GSPC,1.1855621281291242
2019-09-02,META,d_rate,-0.04406811334101731
2019-09-02,META,d_credit,-0.12873840391190702
2019-09-02,META,r_vix,0.015252684470504254
2019-09-02,META,GSPC,1.220197363713547
2019-09-09,META,d_rate,-0.05043287562203404
2019-09-09,META,d_credit,-0.13586140409288278
2019-09-09,META,r_vix,0.006918145553173943
2019-09-09,META,GSPC,1.186406145680414
2019-09-16,META,d_rate,-0.05153618253053079
2019-09-16,META,d_credit,-0.14335735129317995
2019-09-16,META,r_vix,0.009035122240927562
2019-09-16,META,GSPC,1.1950919203583328
2019-09-23,META,d_rate,-0.051275728150669116
2019-09-23,META,d_credit,-0.13214477479272788
2019-09-23,META,r_vix,-8.688339934053263e-4
2019-09-23,META,GSPC,1.175973526541289
2019-09-30,META,d_rate,-0.035285836259491735
2019-09-30,META,d_credit,-0.10649948317473878
2019-09-30,META,r_vix,0.008143149366989197
2019-09-30,META,GSPC,1.203962396320615
2019-10-07,META,d_rate,-0.032152975184284525
2019-10-07,META,d_credit,-0.104866255824764
2019-10-07,META,r_vix,-0.0026647046992533943
2019-10-07,META,GSPC,1.182432268691309
2019-10-14,META,d_rate,-0.03400726884245904
2019-10-14,META,d_credit,-0.1081411446739298
2019-10-14,META,r_vix,-0.0017507490109684297
2019-10-14,META,GSPC,1.1882498270678026
2019-10-21,META,d_rate,-0.03319500371128271
2019-10-21,META,d_credit,-0.10253118618160258
2019-10-21,META,r_vix,-9.666223936395971e-4
2019-10-21,META,GSPC,1.1839177721859844
2019-10-28,META,d_rate,-0.038637587228554274
2019-10-28,META,d_credit,-0.10880611481553831
2019-10-28,META,r_vix,0.0014073978030005572
2019-10-28,META,GSPC,1.1984670950339904
2019-11-04,META,d_rate,-0.06980953561953082
2019-11-04,META,d_credit,-0.1412966130684808
2019-11-04,META,r_vix,-0.00887242065162049
2019-11-04,META,GSPC,1.2280509270392237
2019-11-11,META,d_rate,-0.06938153549226063
2019-11-11,META,d_credit,-0.13254371768260861
2019-11-11,META,r_vix,-0.010244254446075936
2019-11-11,META,GSPC,1.2234132607547983
2019-11-18,META,d_rate,-0.06899199105297021
2019-11-18,META,d_credit,-0.12963738432754923
2019-11-18,META,r_vix,-0.011120301630476864
2019-11-18,META,GSPC,1.2046986196768734
2019-11-25,META,d_rate,-0.07027068013929193
2019-11-25,META,d_credit,-0.14366012506708095
2019-11-25,META,r_vix,-0.013720366142721117
2019-11-25,META,GSPC,1.1500403452628518
2019-12-02,META,d_rate,-0.06811359106059091
2019-12-02,META,d_credit,-0.14038335776058228
2019-12-02,META,r_vix,-0.013382933520032312
2019-12-02,META,GSPC,1.226477116165646
2019-12-09,META,d_rate,-0.05698257918940266
2019-12-09,META,d_credit,-0.07734614196174369
2019-12-09,META,r_vix,0.01597302682911108
2019-12-09,META,GSPC,1.4654754399849146
2019-12-16,META,d_rate,-0.03342455385044232
2019-12-16,META,d_credit,-0.07558808333662517
2019-12-16,META,r_vix,0.01525938081208457
2019-12-16,META,GSPC,1.1652875060500651
2019-12-23,META,d_rate,-0.04576014591881
2019-12-23,META,d_credit,-0.17371759741813833
2019-12-23,META,r_vix,0.006006262445066805
2019-12-23,META,GSPC,0.9311869883716066
2019-12-30,META,d_rate,-0.04146575427853545
2019-12-30,META,d_credit,-0.18063141176056585
2019-12-30,META,r_vix,0.019761253910999022
2019-12-30,META,GSPC,0.9639521168839151
2020-01-06,META,d_rate,-0.036373632221904324
2020-01-06,META,d_credit,-0.1664536442232887
2020-01-06,META,r_vix,0.01248284722181681
2020-01-06,META,GSPC,0.9131695708296812
2020-01-13,META,d_rate,-0.038594149838988824
2020-01-13,META,d_credit,-0.16834879914188405
2020-01-13,META,r_vix,0.006205001196262947
2020-01-13,META,GSPC,0.8516096103964422
2020-01-20,META,d_rate,-0.037092121801764216
2020-01-20,META,d_credit,-0.16871268989046467
2020-01-20,META,r_vix,-0.002709281982600833
2020-01-20,META,GSPC,0.8065852948197205
2020-01-27,META,d_rate,-0.020381312198494473
2020-01-27,META,d_credit,-0.19616598420263406
2020-01-27,META,r_vix,-0.007285061148904891
2020-01-27,META,GSPC,0.667774473798
2020-02-03,META,d_rate,-0.020746219921955793
2020-02-03,META,d_credit,-0.1998379514125403
2020-02-03,META,r_vix,-0.007017459603862204
2020-02-03,META,GSPC,0.6962150400491075
2020-02-10,META,d_rate,-0.016684959536256608
2020-02-10,META,d_credit,-0.18804822564277726
2020-02-10,META,r_vix,0.009672189220769447
2020-02-10,META,GSPC,0.8991332662177637
2020-02-17,META,d_rate,-0.018991973616764798
2020-02-17,META,d_credit,-0.19326427670898277
2020-02-17,META,r_vix,0.003962713357130527
2020-02-17,META,GSPC,0.8664042498881507
2020-02-24,META,d_rate,-0.014623151866111033
2020-02-24,META,d_credit,-0.19317942224322923
2020-02-24,META,r_vix,-0.015376338750189506
2020-02-24,META,GSPC,0.5617962119587594
2020-03-02,META,d_rate,-0.00109726493060676
2020-03-02,META,d_credit,-0.23578853478270898
2020-03-02,META,r_vix,-0.016932466760449464
2020-03-02,META,GSPC,0.4963598441932098
2020-03-09,META,d_rate,0.019646601633047833
2020-03-09,META,d_credit,-0.1820194665127538
2020-03-09,META,r_vix,-0.032526898237623746
2020-03-09,META,GSPC,0.43790477764942565
2020-03-16,META,d_rate,0.021978808177743756
2020-03-16,META,d_credit,-0.1774767399357077
2020-03-16,META,r_vix,-0.01912870050905779
2020-03-16,META,GSPC,0.5428456409287685
2020-03-23,META,d_rate,0.03279120826981209
2020-03-23,META,d_credit,-0.14695574255331967
2020-03-23,META,r_vix,-0.03221564737708517
2020-03-23,META,GSPC,0.498734000565138
2020-03-30,META,d_rate,0.03972426074774485
2020-03-30,META,d_credit,-0.1322899488419954
2020-03-30,META,r_vix,-0.016445060503671772
2020-03-30,META,GSPC,0.5506379011258732
2020-04-06,META,d_rate,0.05438545119293835
2020-04-06,META,d_credit,-0.07328791312010427
2020-04-06,META,r_vix,-0.003959869724030211
2020-04-06,META,GSPC,0.7285331188818932
2020-04-13,META,d_rate,0.057018686182381664
2020-04-13,META,d_credit,-0.05780694300541081
2020-04-13,META,r_vix,-0.0027921014095193806
2020-04-13,META,GSPC,0.743379882255322
2020-04-20,META,d_rate,0.050602749927056205
2020-04-20,META,d_credit,-0.06079427143705881
2020-04-20,META,r_vix,-0.018357126767646524
2020-04-20,META,GSPC,0.6916971741563739
2020-04-27,META,d_rate,0.057449798805194054
2020-04-27,META,d_credit,-0.059333879286579294
2020-04-27,META,r_vix,-0.014621161368361314
2020-04-27,META,GSPC,0.6965213149432152
2020-05-04,META,d_rate,0.061174286080730916
2020-05-04,META,d_credit,-0.03278574425584916
2020-05-04,META,r_vix,-0.01993192688867687
2020-05-04,META,GSPC,0.7205299780227694
2020-05-11,META,d_rate,0.061010772176899784
2020-05-11,META,d_credit,-0.03163849507186172
2020-05-11,META,r_vix,-0.019336479850586244
2020-05-11,META,GSPC,0.719196442825606
2020-05-18,META,d_rate,0.055134091816743704
2020-05-18,META,d_credit,-0.07926000134796835
2020-05-18,META,r_vix,-0.019853057903323312
2020-05-18,META,GSPC,0.685133283142695
2020-05-25,META,d_rate,0.057986042360921475
2020-05-25,META,d_credit,-0.05158759976501915
2020-05-25,META,r_vix,-0.027629977604349543
2020-05-25,META,GSPC,0.6809585064965576
2020-06-01,META,d_rate,0.04421683040726441
2020-06-01,META,d_credit,-0.0013141567364588728
2020-06-01,META,r_vix,-0.04416955298916106
2020-06-01,META,GSPC,0.7293038338763758
2020-06-08,META,d_rate,0.0394556841213388
2020-06-08,META,d_credit,-0.019921167176998027
2020-06-08,META,r_vix,-0.02680097389331399
2020-06-08,META,GSPC,0.7181537909582503
2020-06-15,META,d_rate,0.04003139492560542
2020-06-15,META,d_credit,-0.013958565666124086
2020-06-15,META,r_vix,-0.029028718506280506
2020-06-15,META,GSPC,0.7182266782178857
2020-06-22,META,d_rate,0.045792427275175025
2020-06-22,META,d_credit,-0.02037289393477132
2020-06-22,META,r_vix,-0.017745770312720746
2020-06-22,META,GSPC,0.7572080113755214
2020-06-29,META,d_rate,0.049484392768343516
2020-06-29,META,d_credit,-0.008942051179736281
2020-06-29,META,r_vix,-0.014786068613952433
2020-06-29,META,GSPC,0.7954870039443206
2020-07-06,META,d_rate,0.04140059787355721
2020-07-06,META,d_credit,-0.028149590293375208
2020-07-06,META,r_vix,-0.0183332354047907
2020-07-06,META,GSPC,0.7696472377427789
2020-07-13,META,d_rate,0.04236890044985116
2020-07-13,META,d_credit,-0.025987253426974517
2020-07-13,META,r_vix,-0.014468866288386823
2020-07-13,META,GSPC,0.7739097153506604
2020-07-20,META,d_rate,0.046427507175291316
2020-07-20,META,d_credit,-0.00758243908014946
2020-07-20,META,r_vix,-0.01826829858720633
2020-07-20,META,GSPC,0.7926438920890295
2020-07-27,META,d_rate,0.04285563900319207
2020-07-27,META,d_credit,0.006577621121025633
2020-07-27,META,r_vix,-0.018434156976856193
